#adm1+pcode,#adm2+pcode,#date,#affected+infected+confirmed+total,#affected+infected+dead+total,created_at,created_by
SD15,SD15037,2020-07-03,90.99333467043051,6.943016647901029,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-07-03,148.30653811409226,11.316155923378023,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-07-03,113.20181313542764,8.637578521751486,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-07-03,123.71504601899608,9.439764211486368,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-07-03,58.359265340795766,4.452956387278003,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-07-05,165.3962764986311,12.62014525998033,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-07-05,109.6309584203905,8.365113468970039,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-07-05,154.20145895768138,11.765952973934938,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-07-05,92.89895424468037,7.088420137909427,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-07-05,151.41243420025125,11.553143481982797,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-07-05,115.57253173512245,8.818470218542092,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-07-05,126.30593703510071,9.63745560858556,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-07-05,59.58144890814227,4.546212018425186,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-07-11,174.8959600718858,13.344994628758688,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-07-11,115.92771090402317,8.845571268213446,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-07-11,163.05815813884053,12.441741042181459,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-07-11,98.23468905257995,7.495549909932943,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-07-11,160.10894324149646,12.21670864607617,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-07-11,122.21054381426795,9.324966969555794,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-07-11,133.56043188019368,10.190991520463294,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-07-11,63.003562896712495,4.807327785637299,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-07-22,181.85108554516157,13.87568791661427,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-07-22,120.53783325811139,9.197335014088084,2020-11-16 10:41:26.813055,milano
SD15,SD15036,2020-07-22,169.54252718218916,12.936514449290517,2020-11-16 10:41:26.813055,milano
SD15,SD15037,2020-07-22,102.14120917979216,7.793627064450161,2020-11-16 10:41:26.813055,milano
SD15,SD15031,2020-07-22,166.47603021812242,12.702533141215959,2020-11-16 10:41:26.813055,milano
SD15,SD15030,2020-07-22,127.07051694364233,9.695794947976538,2020-11-16 10:41:26.813055,milano
SD15,SD15033,2020-07-22,138.87175846320818,10.596258884516637,2020-11-16 10:41:26.813055,milano
SD15,SD15032,2020-07-22,65.50903920977284,4.998501829489025,2020-11-16 10:41:26.813055,milano
SD15,SD15034,2020-08-03,186.09201571179315,14.199281384818894,2020-11-16 10:41:26.813055,milano
SD15,SD15035,2020-08-03,123.34888347401885,9.411825103036033,2020-11-16 10:41:26.813055,milano
